Id,Secteur,Poste,Entreprise,Ville,Date_De_Publication,Lien,Experience,Contrat,Niveau_Etude,Annee,Competences
a43cc786-ef48-489c-be82-a6e3f1facc75,Informatique,Administrateur Système/Active Directory,Groupe Label'Vie - Carrefour,Skhirat,2025-04-25,https://www.rekrute.com/offre-emploi-administrateur-systemeactive-directory-recrutement-groupe-labelvie---carrefour-skhirat-171039.html,3.0,CDI,Bac +5 Et Plus,2025,"C#, Cloud Computing, Linux, JavaScript, CI/CD, Microservices, Python, Git, Time Management, Attention to Detail"
23f668ea-5c9b-426f-9bf2-395774aad621,Informatique,Concepteur Développeur (H/F),Sofrecom Maroc,Casablanca,2025-04-24,https://www.rekrute.com/offre-emploi-concepteur-developpeur-hf-recrutement-sofrecom-maroc-casablanca-170982.html,1.0,CDI,Bac +5 Et Plus,2025,"C#, Microservices, JavaScript, Linux, Git, Python, Time Management"
1e4de855-0a35-4b24-959f-657fd26fed9b,Informatique,Responsable Solutions (H/F),Sofrecom Maroc,Casablanca,2025-04-23,https://www.rekrute.com/offre-emploi-responsable-solutions-hf-recrutement-sofrecom-maroc-casablanca-170935.html,10.0,CDI,Bac +5 Et Plus,2025,"Cloud Computing, Scrum, Unit Testing, CI/CD, JavaScript, Microservices"
62173e0a-fc7b-4468-b17d-3cb5b916e5ed,Informatique,Ingénieur De Production,Sofrecom Maroc,Casablanca,2025-04-23,https://www.rekrute.com/offre-emploi-ingenieur-de-production-recrutement-sofrecom-maroc-casablanca-170904.html,3.0,CDI,Bac +4,2025,"Agile, JavaScript, Scrum, C#, CI/CD, Java, Microservices, Teamwork"
952d4988-ffca-492a-8d35-4a877bcda765,Informatique,Pentesting Coordinator,Excel Management Conseil,Rabat,2025-04-23,https://www.rekrute.com/offre-emploi-pentesting-coordinator-recrutement-excel-management-conseil-rabat-170892.html,5.0,CDI,Bac +4,2025,"Cloud Computing, Git, CI/CD, Microservices, REST API, Scrum, Communication, Problem Solving, Attention to Detail"
004e711b-d859-49fc-897a-ef00c7a30a88,Informatique,Edr Security Support Analysis Service,Excel Management Conseil,Rabat,2025-04-23,https://www.rekrute.com/offre-emploi-edr-security-support-analysis-service-recrutement-excel-management-conseil-rabat-170891.html,3.0,CDI,Bac +4,2025,"Log Analysis, Compliance, Security Frameworks, Incident Response, Vulnerability Assessment, Threat Intelligence, Risk Management, Network Security, Project Management, Analytical Thinking, Teamwork"
3e4e07f3-aedf-484d-ad3b-918494d3f76c,Informatique,Dlp Expert Service,Excel Management Conseil,Rabat,2025-04-23,https://www.rekrute.com/offre-emploi-dlp-expert-service-recrutement-excel-management-conseil-rabat-170890.html,5.0,CDI,Bac +4,2025,"Scrum, CI/CD, Unit Testing, JavaScript, OOP, C#"
e1003c19-0200-4903-b4f6-6729fafb390e,Informatique,Cloud Security Expert,Excel Management Conseil,Rabat,2025-04-23,https://www.rekrute.com/offre-emploi-cloud-security-expert-recrutement-excel-management-conseil-rabat-170889.html,5.0,CDI,Bac +4,2025,"CI/CD, AWS, CloudFormation, Linux, GCP, Azure, Bash, Kubernetes, Teamwork, Project Management"
4644470c-7862-440c-a75d-323ac0d11984,Informatique,Cloud Security Engineer,Excel Management Conseil,Rabat,2025-04-23,https://www.rekrute.com/offre-emploi-cloud-security-engineer-recrutement-excel-management-conseil-rabat-170888.html,5.0,CDI,Bac +4,2025,"Security, Python, CI/CD, Terraform, GCP, Communication"
42658823-4fa7-41c7-ba69-44d592653766,Informatique,Run Manager (F/H),Cgi Technologies Et Solutions Maroc,Casablanca,2025-04-22,https://www.rekrute.com/offre-emploi-run-manager-fh-recrutement-cgi-technologies-et-solutions-maroc-casablanca-170879.html,5.0,CDI,Bac +4,2025,"IT Governance, ITIL, Risk Management, Budgeting, Strategic Planning, Service Delivery, Team Leadership, Business Relationship Management, Problem Solving, Analytical Thinking"
c5d706cf-e23d-46aa-9460-c2b1d25928e8,Informatique,Concepteur Développeur Bi (H/F),Sofrecom Maroc,Casablanca,2025-04-22,https://www.rekrute.com/offre-emploi-concepteur-developpeur-bi-hf-recrutement-sofrecom-maroc-casablanca-170864.html,1.0,CDI,Bac +5 Et Plus,2025,"Cloud Computing, CI/CD, Python, C#, Unit Testing, Linux, Problem Solving"
21a51684-cd16-48bd-8e5b-2c705f209358,Informatique,Lead Agile & Amélioration Continue (H/F),Sofrecom Maroc,Casablanca,2025-04-22,https://www.rekrute.com/offre-emploi-lead-agile-amelioration-continue-hf-recrutement-sofrecom-maroc-casablanca-170863.html,5.0,CDI,Bac +5 Et Plus,2025,"Linux, Scrum, Java, JavaScript, Design Patterns, Microservices, Cloud Computing, Project Management"
2c5c19ba-df1f-4cb2-a8cf-98c6799a029d,Informatique,Ingénieur Devops (H/F),Sofrecom Maroc,Casablanca,2025-04-22,https://www.rekrute.com/offre-emploi-ingenieur-devops-hf-recrutement-sofrecom-maroc-casablanca-170858.html,3.0,CDI,Bac +5 Et Plus,2025,"Kubernetes, Ansible, Bash, Linux, Prometheus, ELK Stack, AWS/Azure/GCP, Python, Communication"
job_3582,Tech,Data Scientist,Crédit Agricole,Lyon,2025-06-16,https://www.glassdoor.fr/job/6006,50.0,CDI,Bac+5,2025,"PyTorch, Pandas, Python, NumPy, Machine Learning, Statistical Analysis, Feature Engineering, Jupyter"
job_8755,Finance,Risk Manager,Société Générale,Paris,2025-06-16,https://www.glassdoor.fr/job/3127,50.0,CDI,Bac+5,2025,"Budgeting, Business Relationship Management, Vendor Management, Project Management, Strategic Planning, ITIL, IT Governance, Communication, Time Management"
job_6534,Finance,Risk Manager,Crédit Agricole,Marseille,2025-06-16,https://www.glassdoor.fr/job/6038,50.0,CDI,Bac+5,2025,"ITIL, Business Relationship Management, IT Governance, Project Management, Vendor Management, Risk Management, Problem Solving"
job_3571,Tech,Risk Manager,Société Générale,Lyon,2025-06-16,https://www.glassdoor.fr/job/3792,50.0,CDI,Bac+5,2025,"ITIL, Strategic Planning, Vendor Management, Team Leadership, Service Delivery, Budgeting, Risk Management, Analytical Thinking, Time Management"
job_6072,Finance,Analyste Financier,BNP Paribas,Paris,2025-06-16,https://www.glassdoor.fr/job/3358,50.0,CDI,Bac+5,2025,"Data Modeling, SQL, Data Visualization, R, ETL, Data Cleaning, Python, Excel, Teamwork, Analytical Thinking, Attention to Detail"
job_9660,Finance,Data Scientist,Société Générale,Nice,2025-06-16,https://www.glassdoor.fr/job/3484,50.0,CDI,Bac+5,2025,"Jupyter, TensorFlow, R, Machine Learning, Pandas, Python, Teamwork, Problem Solving"
job_3489,Tech,Développeur Python,Société Générale,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/6445,50.0,CDI,Bac+5,2025,"Docker, Python, Pandas, Flask, NumPy, Git, FastAPI, Analytical Thinking, Attention to Detail"
job_4911,Finance,Analyste Financier,Société Générale,Marseille,2025-06-16,https://www.glassdoor.fr/job/2535,50.0,CDI,Bac+5,2025,"ETL, Data Visualization, Business Intelligence, Data Cleaning, Tableau, SQL, Teamwork"
job_6373,Tech,Software Engineer,Société Générale,Marseille,2025-06-16,https://www.glassdoor.fr/job/3282,50.0,CDI,Bac+5,2025,"REST API, C#, Java, Git, Linux, JavaScript, Design Patterns, Python, Analytical Thinking, Attention to Detail, Communication"
job_1093,Tech,Machine Learning Engineer,BNP Paribas,Marseille,2025-06-16,https://www.glassdoor.fr/job/7991,50.0,CDI,Bac+5,2025,"Data Pipelines, Hadoop, Azure, Cassandra, Airflow, GCP, Kubernetes, Problem Solving"
job_4981,Finance,Machine Learning Engineer,Société Générale,Nice,2025-06-16,https://www.glassdoor.fr/job/6562,50.0,CDI,Bac+5,2025,"Hadoop, Spark, NoSQL, Airflow, Cassandra, ETL, Communication"
job_9934,Tech,Data Scientist,Société Générale,Nice,2025-06-16,https://www.glassdoor.fr/job/8856,50.0,CDI,Bac+5,2025,"NumPy, Jupyter, R, NLP, SQL, Feature Engineering, Project Management"
job_2191,Finance,Machine Learning Engineer,Crédit Agricole,Paris,2025-06-16,https://www.glassdoor.fr/job/8478,50.0,CDI,Bac+5,2025,"Data Pipelines, ETL, Cassandra, NoSQL, Spark, Hadoop, Time Management, Project Management, Attention to Detail"
job_7926,Tech,Data Scientist,Société Générale,Lyon,2025-06-16,https://www.glassdoor.fr/job/6210,50.0,CDI,Bac+5,2025,"Machine Learning, Scikit-learn, TensorFlow, Pandas, Python, Big Data, Data Mining, NLP, Time Management, Teamwork, Analytical Thinking"
job_9381,Finance,Machine Learning Engineer,BNP Paribas,Paris,2025-06-16,https://www.glassdoor.fr/job/3173,50.0,CDI,Bac+5,2025,"MongoDB, Kafka, Kubernetes, AWS, Airflow, Spark, Hadoop, Docker, Problem Solving, Time Management, Project Management"
job_8873,Finance,Développeur Python,Société Générale,Marseille,2025-06-16,https://www.glassdoor.fr/job/8085,50.0,CDI,Bac+5,2025,"Pandas, Docker, Django, Flask, REST API, Python, Problem Solving, Attention to Detail"
job_7407,Finance,Data Scientist,BNP Paribas,Nice,2025-06-16,https://www.glassdoor.fr/job/3974,50.0,CDI,Bac+5,2025,"Scikit-learn, Computer Vision, Data Mining, NLP, PyTorch, Big Data, Deep Learning, Statistical Analysis, Analytical Thinking"
job_9585,Finance,Développeur Python,Société Générale,Marseille,2025-06-16,https://www.glassdoor.fr/job/2162,50.0,CDI,Bac+5,2025,"Python, SQL, Django, FastAPI, Docker, Pandas, Git, Communication"
job_3391,Tech,Risk Manager,Crédit Agricole,Lyon,2025-06-16,https://www.glassdoor.fr/job/9523,50.0,CDI,Bac+5,2025,"Business Relationship Management, IT Governance, Service Delivery, Budgeting, Project Management, ITIL, Project Management"
job_6635,Finance,Data Scientist,Société Générale,Lyon,2025-06-16,https://www.glassdoor.fr/job/2936,50.0,CDI,Bac+5,2025,"Deep Learning, Pandas, Python, Statistical Analysis, NLP"
job_3557,Finance,Risk Manager,Crédit Agricole,Nice,2025-06-16,https://www.glassdoor.fr/job/7489,50.0,CDI,Bac+5,2025,"Project Management, IT Governance, ITIL, Risk Management, Team Leadership, Budgeting, Vendor Management, Business Relationship Management, Teamwork"
job_4103,Tech,Développeur Python,Crédit Agricole,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/1230,50.0,CDI,Bac+5,2025,"AWS, SQL, REST API, NumPy, Unit Testing, Pandas, Attention to Detail"
job_8973,Tech,Data Scientist,BNP Paribas,Lyon,2025-06-16,https://www.glassdoor.fr/job/3512,50.0,CDI,Bac+5,2025,"NumPy, Machine Learning, Computer Vision, R, Statistical Analysis, SQL, TensorFlow, Analytical Thinking, Communication, Problem Solving"
job_4181,Tech,Data Scientist,Crédit Agricole,Paris,2025-06-16,https://www.glassdoor.fr/job/5962,50.0,CDI,Bac+5,2025,"NLP, Computer Vision, SQL, Statistical Analysis, TensorFlow, Jupyter, Big Data, NumPy"
job_4166,Finance,Risk Manager,Crédit Agricole,Nice,2025-06-16,https://www.glassdoor.fr/job/2015,50.0,CDI,Bac+5,2025,"Vendor Management, Budgeting, Business Relationship Management, IT Governance, Project Management, Strategic Planning, ITIL, Project Management, Time Management"
job_1251,Finance,Data Scientist,Société Générale,Nice,2025-06-16,https://www.glassdoor.fr/job/1103,50.0,CDI,Bac+5,2025,"SQL, Big Data, Jupyter, Pandas, TensorFlow, Scikit-learn, Data Mining"
job_4878,Tech,Analyste Financier,BNP Paribas,Marseille,2025-06-16,https://www.glassdoor.fr/job/8144,50.0,CDI,Bac+5,2025,"Power BI, Excel, Business Intelligence, Data Cleaning, R, Data Modeling, Statistical Analysis, Tableau"
job_3187,Tech,Développeur Python,BNP Paribas,Paris,2025-06-16,https://www.glassdoor.fr/job/2874,50.0,CDI,Bac+5,2025,"Flask, Unit Testing, NumPy, Pandas, Docker, ORM, Python"
job_7340,Finance,Data Scientist,Société Générale,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/5708,50.0,CDI,Bac+5,2025,"Python, Machine Learning, Pandas, SQL, Data Mining, R"
job_1377,Tech,Software Engineer,BNP Paribas,Marseille,2025-06-16,https://www.glassdoor.fr/job/3642,50.0,CDI,Bac+5,2025,"Agile, JavaScript, CI/CD, Java, Git, Microservices, OOP"
job_6257,Finance,Développeur Python,Société Générale,Nice,2025-06-16,https://www.glassdoor.fr/job/6055,50.0,CDI,Bac+5,2025,"Docker, Unit Testing, REST API, SQL, ORM, AWS, Flask, NumPy, Problem Solving"
job_2415,Tech,Développeur Python,Crédit Agricole,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/5785,50.0,CDI,Bac+5,2025,"Python, NumPy, Flask, ORM, Pandas, Teamwork, Attention to Detail"
job_8666,Tech,Développeur Python,Société Générale,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/6752,50.0,CDI,Bac+5,2025,"Unit Testing, Pandas, REST API, ORM, NumPy, FastAPI, Docker, Flask"
job_5830,Finance,Software Engineer,Société Générale,Paris,2025-06-16,https://www.glassdoor.fr/job/1669,50.0,CDI,Bac+5,2025,"C#, OOP, Agile, Unit Testing, Python"
job_9910,Finance,Risk Manager,BNP Paribas,Nice,2025-06-16,https://www.glassdoor.fr/job/7479,50.0,CDI,Bac+5,2025,"Risk Management, IT Governance, Business Relationship Management, Service Delivery, ITIL, Strategic Planning, Budgeting, Attention to Detail, Project Management, Time Management"
job_8558,Finance,Data Scientist,Crédit Agricole,Marseille,2025-06-16,https://www.glassdoor.fr/job/8168,50.0,CDI,Bac+5,2025,"TensorFlow, Data Mining, PyTorch, NumPy, Machine Learning, Analytical Thinking, Attention to Detail"
job_2412,Tech,Data Scientist,Société Générale,Paris,2025-06-16,https://www.glassdoor.fr/job/6393,50.0,CDI,Bac+5,2025,"Jupyter, NumPy, Machine Learning, Deep Learning, Big Data, Pandas, Problem Solving"
job_5572,Tech,Développeur Python,Société Générale,Marseille,2025-06-16,https://www.glassdoor.fr/job/2127,50.0,CDI,Bac+5,2025,"AWS, Python, REST API, ORM, Git, Flask, NumPy, SQL, Teamwork, Project Management"
job_1821,Tech,Data Scientist,BNP Paribas,Marseille,2025-06-16,https://www.glassdoor.fr/job/2415,50.0,CDI,Bac+5,2025,"Big Data, Statistical Analysis, SQL, NumPy, Python, Communication, Analytical Thinking, Time Management"
job_3924,Finance,Software Engineer,Crédit Agricole,Marseille,2025-06-16,https://www.glassdoor.fr/job/3295,50.0,CDI,Bac+5,2025,"C#, Scrum, OOP, Python, Design Patterns, Microservices, Problem Solving, Communication"
job_1853,Tech,Data Scientist,BNP Paribas,Paris,2025-06-16,https://www.glassdoor.fr/job/3784,50.0,CDI,Bac+5,2025,"Scikit-learn, Machine Learning, NumPy, Python, Statistical Analysis, Data Mining, Computer Vision, Problem Solving, Analytical Thinking, Communication"
job_7838,Tech,Développeur Python,Société Générale,Paris,2025-06-16,https://www.glassdoor.fr/job/5305,50.0,CDI,Bac+5,2025,"Pandas, Git, SQL, NumPy, Docker, Python, REST API, Flask"
job_7310,Finance,Data Scientist,BNP Paribas,Nice,2025-06-16,https://www.glassdoor.fr/job/7988,50.0,CDI,Bac+5,2025,"PyTorch, Jupyter, Feature Engineering, Scikit-learn, Python, TensorFlow"
job_5027,Finance,Analyste Financier,BNP Paribas,Lyon,2025-06-16,https://www.glassdoor.fr/job/5331,50.0,CDI,Bac+5,2025,"Python, Power BI, Excel, Statistical Analysis, R"
job_6643,Finance,Data Scientist,BNP Paribas,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/6475,50.0,CDI,Bac+5,2025,"Statistical Analysis, Deep Learning, Big Data, R, Python, TensorFlow, Computer Vision"
job_8997,Finance,Data Scientist,Société Générale,Nice,2025-06-16,https://www.glassdoor.fr/job/7850,50.0,CDI,Bac+5,2025,"Machine Learning, Data Mining, Jupyter, Computer Vision, Scikit-learn, Feature Engineering"
job_8906,Tech,Développeur Python,Société Générale,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/5366,50.0,CDI,Bac+5,2025,"Django, Flask, Git, NumPy, AWS, Attention to Detail"
job_1916,Tech,Data Scientist,Société Générale,Lyon,2025-06-16,https://www.glassdoor.fr/job/6538,50.0,CDI,Bac+5,2025,"Computer Vision, R, Feature Engineering, Python, SQL, PyTorch, TensorFlow, NumPy, Analytical Thinking"
job_3679,Tech,Développeur Python,BNP Paribas,Paris,2025-06-16,https://www.glassdoor.fr/job/1852,50.0,CDI,Bac+5,2025,"Django, FastAPI, Pandas, REST API, SQL, ORM, Unit Testing"
job_1579,Finance,Développeur Python,BNP Paribas,Lyon,2025-06-16,https://www.glassdoor.fr/job/7778,50.0,CDI,Bac+5,2025,"Django, NumPy, AWS, Pandas, ORM, Time Management"
job_4846,Finance,Développeur Python,Société Générale,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/5929,50.0,CDI,Bac+5,2025,"AWS, Pandas, REST API, Python, Django, Analytical Thinking, Project Management"
job_9508,Tech,Développeur Python,Société Générale,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/1749,50.0,CDI,Bac+5,2025,"REST API, Pandas, AWS, Python, SQL, NumPy, Django, Project Management"
job_5139,Finance,Développeur Python,Crédit Agricole,Paris,2025-06-16,https://www.glassdoor.fr/job/1029,50.0,CDI,Bac+5,2025,"Unit Testing, FastAPI, ORM, AWS, Flask, SQL, Teamwork, Communication, Attention to Detail"
job_7806,Finance,Risk Manager,Crédit Agricole,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/4682,50.0,CDI,Bac+5,2025,"Service Delivery, Budgeting, ITIL, Business Relationship Management, Risk Management, Project Management, Vendor Management, Analytical Thinking"
job_4199,Tech,Machine Learning Engineer,Société Générale,Nice,2025-06-16,https://www.glassdoor.fr/job/8376,50.0,CDI,Bac+5,2025,"Kubernetes, Python, Cassandra, Data Pipelines, AWS, MongoDB, Spark, Kafka, Time Management, Problem Solving"
job_5805,Finance,Machine Learning Engineer,Crédit Agricole,Paris,2025-06-16,https://www.glassdoor.fr/job/9777,50.0,CDI,Bac+5,2025,"MongoDB, Spark, Hadoop, NoSQL, Cassandra, Attention to Detail, Teamwork"
job_5871,Finance,Software Engineer,Société Générale,Marseille,2025-06-16,https://www.glassdoor.fr/job/7944,50.0,CDI,Bac+5,2025,"C#, Cloud Computing, Microservices, OOP, JavaScript, Project Management, Communication, Teamwork"
job_3781,Finance,Machine Learning Engineer,Crédit Agricole,Lyon,2025-06-16,https://www.glassdoor.fr/job/7150,50.0,CDI,Bac+5,2025,"GCP, Python, Spark, Kubernetes, MongoDB, SQL, Hadoop, Analytical Thinking, Project Management"
job_6486,Tech,Analyste Financier,Société Générale,Marseille,2025-06-16,https://www.glassdoor.fr/job/1060,50.0,CDI,Bac+5,2025,"Data Visualization, Excel, Python, Data Modeling, Tableau, SQL, Business Intelligence, Power BI, Project Management, Analytical Thinking"
job_9401,Tech,Analyste Financier,Société Générale,Paris,2025-06-16,https://www.glassdoor.fr/job/4513,50.0,CDI,Bac+5,2025,"Python, Tableau, Power BI, Data Visualization, Business Intelligence, Data Modeling, Statistical Analysis, R, Problem Solving"
job_2298,Finance,Développeur Python,BNP Paribas,Nice,2025-06-16,https://www.glassdoor.fr/job/3005,50.0,CDI,Bac+5,2025,"SQL, Python, FastAPI, REST API, Docker, Problem Solving, Project Management"
job_9098,Tech,Software Engineer,Société Générale,Lyon,2025-06-16,https://www.glassdoor.fr/job/7382,50.0,CDI,Bac+5,2025,"Cloud Computing, Scrum, JavaScript, Microservices, Python, Git, C#, Problem Solving, Analytical Thinking, Attention to Detail"
job_9153,Tech,Développeur Python,Société Générale,Lyon,2025-06-16,https://www.glassdoor.fr/job/6823,50.0,CDI,Bac+5,2025,"REST API, Git, SQL, Django, AWS, NumPy, Flask"
job_6829,Finance,Analyste Financier,BNP Paribas,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/7951,50.0,CDI,Bac+5,2025,"SQL, Data Visualization, R, Business Intelligence, ETL, Statistical Analysis, Python, Analytical Thinking"
job_4021,Tech,Software Engineer,Crédit Agricole,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/7658,50.0,CDI,Bac+5,2025,"Design Patterns, Python, REST API, Microservices, Scrum"
job_1863,Tech,Machine Learning Engineer,Crédit Agricole,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/6277,50.0,CDI,Bac+5,2025,"SQL, Cassandra, Docker, AWS, MongoDB, Azure, GCP, Airflow"
job_8726,Finance,Développeur Python,Crédit Agricole,Paris,2025-06-16,https://www.glassdoor.fr/job/2269,50.0,CDI,Bac+5,2025,"NumPy, Django, REST API, Docker, Flask"
job_7432,Finance,Développeur Python,BNP Paribas,Marseille,2025-06-16,https://www.glassdoor.fr/job/9498,50.0,CDI,Bac+5,2025,"Flask, SQL, Git, Django, Unit Testing, REST API, FastAPI, ORM, Time Management, Problem Solving"
job_5982,Tech,Analyste Financier,Crédit Agricole,Nice,2025-06-16,https://www.glassdoor.fr/job/4143,50.0,CDI,Bac+5,2025,"Data Modeling, R, Python, ETL, Statistical Analysis, Tableau, Problem Solving, Time Management"
job_6913,Tech,Data Scientist,Crédit Agricole,Paris,2025-06-16,https://www.glassdoor.fr/job/8272,50.0,CDI,Bac+5,2025,"Data Mining, NLP, Machine Learning, Pandas, TensorFlow, Feature Engineering, PyTorch, Attention to Detail, Project Management"
job_6803,Tech,Machine Learning Engineer,BNP Paribas,Nice,2025-06-16,https://www.glassdoor.fr/job/3469,50.0,CDI,Bac+5,2025,"Data Pipelines, ETL, SQL, Airflow, Cassandra, AWS, NoSQL, Kubernetes, Teamwork"
job_1000,Finance,Développeur Python,Crédit Agricole,Nice,2025-06-16,https://www.glassdoor.fr/job/5763,50.0,CDI,Bac+5,2025,"Pandas, Flask, Docker, ORM, FastAPI, Unit Testing, Analytical Thinking, Teamwork, Communication"
job_2728,Tech,Développeur Python,Crédit Agricole,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/6226,50.0,CDI,Bac+5,2025,"Django, Docker, REST API, NumPy, Unit Testing, Flask, ORM, Communication, Project Management"
job_2136,Finance,Software Engineer,Société Générale,Paris,2025-06-16,https://www.glassdoor.fr/job/8053,50.0,CDI,Bac+5,2025,"CI/CD, Cloud Computing, Microservices, OOP, Agile, Project Management, Teamwork"
job_6750,Finance,Développeur Python,Société Générale,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/6924,50.0,CDI,Bac+5,2025,"AWS, Flask, NumPy, Docker, SQL, Unit Testing"
job_1342,Finance,Analyste Financier,Crédit Agricole,Paris,2025-06-16,https://www.glassdoor.fr/job/8661,50.0,CDI,Bac+5,2025,"Power BI, SQL, Data Modeling, Excel, ETL, R, Statistical Analysis, Time Management"
job_5399,Finance,Software Engineer,Crédit Agricole,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/6247,50.0,CDI,Bac+5,2025,"Microservices, Java, JavaScript, Unit Testing, Design Patterns, CI/CD, Cloud Computing, Teamwork"
job_8434,Tech,Risk Manager,BNP Paribas,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/7509,50.0,CDI,Bac+5,2025,"Service Delivery, IT Governance, Business Relationship Management, Strategic Planning, Budgeting, Communication"
job_8056,Tech,Développeur Python,Crédit Agricole,Nice,2025-06-16,https://www.glassdoor.fr/job/5518,50.0,CDI,Bac+5,2025,"ORM, AWS, SQL, Django, Pandas"
job_4470,Tech,Analyste Financier,BNP Paribas,Marseille,2025-06-16,https://www.glassdoor.fr/job/8886,50.0,CDI,Bac+5,2025,"Statistical Analysis, Data Visualization, Data Cleaning, Tableau, Data Modeling, Python, SQL, R"
job_3568,Tech,Data Scientist,Crédit Agricole,Nice,2025-06-16,https://www.glassdoor.fr/job/3172,50.0,CDI,Bac+5,2025,"Big Data, R, Statistical Analysis, Data Mining, Jupyter, Pandas, Computer Vision, TensorFlow"
job_3193,Tech,Risk Manager,Crédit Agricole,Lyon,2025-06-16,https://www.glassdoor.fr/job/5528,50.0,CDI,Bac+5,2025,"Service Delivery, Budgeting, Business Relationship Management, ITIL, Team Leadership, Strategic Planning, Analytical Thinking, Time Management, Problem Solving"
job_3933,Tech,Analyste Financier,Société Générale,Paris,2025-06-16,https://www.glassdoor.fr/job/9110,50.0,CDI,Bac+5,2025,"Excel, Business Intelligence, Tableau, R, Data Cleaning, Statistical Analysis, Problem Solving, Attention to Detail"
job_1776,Finance,Développeur Python,BNP Paribas,Marseille,2025-06-16,https://www.glassdoor.fr/job/3460,50.0,CDI,Bac+5,2025,"Docker, Unit Testing, FastAPI, ORM, Pandas, Git, NumPy, AWS, Problem Solving"
job_8708,Tech,Data Scientist,Société Générale,Nice,2025-06-16,https://www.glassdoor.fr/job/6309,50.0,CDI,Bac+5,2025,"TensorFlow, Python, NumPy, SQL, Jupyter, PyTorch, Statistical Analysis, NLP"
job_8842,Tech,Développeur Python,Société Générale,Lyon,2025-06-16,https://www.glassdoor.fr/job/6467,50.0,CDI,Bac+5,2025,"Python, Flask, Docker, Git, Unit Testing, REST API, Django"
job_9915,Tech,Risk Manager,Société Générale,Lyon,2025-06-16,https://www.glassdoor.fr/job/5089,50.0,CDI,Bac+5,2025,"Team Leadership, Budgeting, Project Management, Service Delivery, Risk Management, ITIL, Vendor Management, Teamwork, Communication, Problem Solving"
job_4255,Finance,Software Engineer,Société Générale,Paris,2025-06-16,https://www.glassdoor.fr/job/6229,50.0,CDI,Bac+5,2025,"Scrum, Java, Agile, Design Patterns, JavaScript, Time Management"
job_7205,Tech,Data Scientist,Crédit Agricole,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/8940,50.0,CDI,Bac+5,2025,"Python, SQL, NumPy, PyTorch, Big Data, Feature Engineering, Attention to Detail, Analytical Thinking, Teamwork"
job_1756,Finance,Machine Learning Engineer,Société Générale,Nice,2025-06-16,https://www.glassdoor.fr/job/8291,50.0,CDI,Bac+5,2025,"Kubernetes, Python, MongoDB, NoSQL, ETL, Analytical Thinking, Project Management"
job_5749,Tech,Développeur Python,Crédit Agricole,Marseille,2025-06-16,https://www.glassdoor.fr/job/1733,50.0,CDI,Bac+5,2025,"FastAPI, Docker, Pandas, ORM, AWS, Django, NumPy, Analytical Thinking, Problem Solving, Attention to Detail"
job_4564,Finance,Data Scientist,Crédit Agricole,Lyon,2025-06-16,https://www.glassdoor.fr/job/5619,50.0,CDI,Bac+5,2025,"Computer Vision, Big Data, Deep Learning, Statistical Analysis, Feature Engineering, NLP, TensorFlow, Scikit-learn, Attention to Detail, Communication, Analytical Thinking"
job_6826,Tech,Data Scientist,Crédit Agricole,Marseille,2025-06-16,https://www.glassdoor.fr/job/7734,50.0,CDI,Bac+5,2025,"Big Data, Scikit-learn, Deep Learning, Jupyter, TensorFlow, Time Management"
job_6492,Finance,Data Scientist,Crédit Agricole,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/7489,50.0,CDI,Bac+5,2025,"Python, R, PyTorch, Big Data, NLP, Data Mining, TensorFlow, Teamwork"
job_1667,Tech,Développeur Python,Crédit Agricole,Paris,2025-06-16,https://www.glassdoor.fr/job/1920,50.0,CDI,Bac+5,2025,"FastAPI, Pandas, ORM, Unit Testing, REST API, Teamwork"
job_1752,Tech,Machine Learning Engineer,Société Générale,Marseille,2025-06-16,https://www.glassdoor.fr/job/7407,50.0,CDI,Bac+5,2025,"ETL, Spark, AWS, MongoDB, Airflow, Data Pipelines, Cassandra, Problem Solving"
job_1435,Tech,Analyste Financier,BNP Paribas,Marseille,2025-06-16,https://www.glassdoor.fr/job/8449,50.0,CDI,Bac+5,2025,"Data Cleaning, Statistical Analysis, R, Python, Data Modeling, Business Intelligence, Power BI"
job_7672,Finance,Analyste Financier,Société Générale,Paris,2025-06-16,https://www.glassdoor.fr/job/1212,50.0,CDI,Bac+5,2025,"Python, Business Intelligence, Data Modeling, Statistical Analysis, Data Visualization, Time Management, Attention to Detail"
